name,a,elements,crystal_system,point_group,formula,plane,num_elements
Ba2CdPb (111),12.106467068007893,"Ba, Cd, Pb",Cubic,m-3m,Ba2CdPb,(111),3
Ba2Eu3Si7 (0001),9.2850240801621,"Ba, Eu, Si",Hexagonal,-6m2,Ba2Eu3Si7,(0001),3
Ba2H6Os (111),11.444404007016693,"Ba, H, Os",Cubic,m-3m,Ba2H6Os,(111),3
Ba2H6Ru (111),11.408895593481375,"Ba, H, Ru",Cubic,m-3m,Ba2H6Ru,(111),3
Ba2HgPb (111),12.049930826150733,"Ba, Hg, Pb",Cubic,m-3m,Ba2HgPb,(111),3
Ba2Mg17 (0001),10.614029326801333,"Ba, Mg",Trigonal,-3m,Ba2Mg17,(0001),2
Ba2MgH6 (0001),5.717818886919488,"Ba, H, Mg",Trigonal,-3m,Ba2MgH6,(0001),3
Ba2MgTl (111),12.179309616503284,"Ba, Mg, Tl",Cubic,m-3m,Ba2MgTl,(111),3
Ba2N (0001),4.0456206004257815,"Ba, N",Trigonal,-3m,Ba2N,(0001),2
Ba2Nb15O32 (0001),7.863206635029353,"Ba, Nb, O",Trigonal,-3,Ba2Nb15O32,(0001),3
Ba2PCl (0001),4.6811803458170145,"Ba, Cl, P",Trigonal,-3m,Ba2PCl,(0001),3
Ba2Re6S11 (0001),9.275180346537123,"Ba, Re, S",Trigonal,-3m,Ba2Re6S11,(0001),3
Ba2Si3Ni (0001),11.479509610417832,"Ba, Ni, Si",Hexagonal,-6m2,Ba2Si3Ni,(0001),3
Ba2SnHg (111),11.99410467978184,"Ba, Hg, Sn",Cubic,m-3m,Ba2SnHg,(111),3
Ba2Ta15O32 (0001),7.810781418734738,"Ba, O, Ta",Trigonal,-3,Ba2Ta15O32,(0001),3
Ba2TlCd (111),12.031164862716281,"Ba, Cd, Tl",Cubic,m-3m,Ba2TlCd,(111),3
Ba2TlHg (111),11.950919047643225,"Ba, Hg, Tl",Cubic,m-3m,Ba2TlHg,(111),3
Ba2TlZn (111),11.857107728384358,"Ba, Tl, Zn",Cubic,m-3m,Ba2TlZn,(111),3
Ba3(AsO4)2 (0001),5.803854913680265,"As, Ba, O",Trigonal,-3m,Ba3(AsO4)2,(0001),3
Ba3(BO3)2 (0001),9.574845517959034,"B, Ba, O",Trigonal,-3m,Ba3(BO3)2,(0001),3
Ba3(H6Ir)2 (0001),5.508951416187608,"Ba, H, Ir",Trigonal,-3m,Ba3(H6Ir)2,(0001),3
Ba3(PO4)2 (0001),5.6290751516991735,"Ba, O, P",Trigonal,-3m,Ba3(PO4)2,(0001),3
Ba3Ag2 (0001),10.56053063304509,"Ag, Ba",Trigonal,-3,Ba3Ag2,(0001),2
Ba3Al3As5 (0001),15.10294237359208,"Al, As, Ba",Trigonal,-3m,Ba3Al3As5,(0001),3
Ba3Al3Ga2 (0001),5.9559059778385475,"Al, Ba, Ga",Hexagonal,6/mmm,Ba3Al3Ga2,(0001),3
Ba3Al3P5 (0001),14.718969710106322,"Al, Ba, P",Trigonal,-3m,Ba3Al3P5,(0001),3
Ba3Au2 (0001),10.118317329355685,"Au, Ba",Trigonal,-3,Ba3Au2,(0001),2
Ba3BiN (0001),7.727985063404506,"Ba, Bi, N",Hexagonal,6/mmm,Ba3BiN,(0001),3
Ba3CrN3 (0001),8.337857160276098,"Ba, Cr, N",Hexagonal,6/m,Ba3CrN3,(0001),3
Ba3FeN3 (0001),8.122511224986688,"Ba, Fe, N",Hexagonal,6/m,Ba3FeN3,(0001),3
Ba3Ga3P5 (0001),14.73883252989352,"Ba, Ga, P",Trigonal,-3m,Ba3Ga3P5,(0001),3
Ba3GaN3 (0001),8.079936684961487,"Ba, Ga, N",Hexagonal,6/m,Ba3GaN3,(0001),3
Ba3IrN3 (0001),8.17935158884051,"Ba, Ir, N",Hexagonal,6/m,Ba3IrN3,(0001),3
Ba3Lu4O9 (0001),5.97737378048962,"Ba, Lu, O",Trigonal,3,Ba3Lu4O9,(0001),3
Ba3Mn2O8 (0001),5.730119691789402,"Ba, Mn, O",Trigonal,2/m,Ba3Mn2O8,(0001),3
Ba3MnN3 (0001),8.202536345663518,"Ba, Mn, N",Hexagonal,6/m,Ba3MnN3,(0001),3
Ba3N (0001),7.795591577042754,"Ba, N",Hexagonal,6/mmm,Ba3N,(0001),2
Ba3NaN (0001),8.543394542721943,"Ba, N, Na",Hexagonal,6/mmm,Ba3NaN,(0001),3
Ba3Nb2O8 (0001),6.093028949050128,"Ba, Nb, O",Trigonal,-3m,Ba3Nb2O8,(0001),3
Ba3OsN3 (0001),8.225172190720155,"Ba, N, Os",Hexagonal,6/m,Ba3OsN3,(0001),3
Ba3PbO (111),7.809069134840098,"Ba, O, Pb",Cubic,m-3m,Ba3PbO,(111),3
Ba3PuO6 (111),12.856560284636334,"Ba, O, Pu",Cubic,m-3m,Ba3PuO6,(111),3
Ba3Re2O9 (0001),5.7483016751359655,"Ba, O, Re",Trigonal,-3m,Ba3Re2O9,(0001),3
Ba3ReN3 (0001),8.25044602429004,"Ba, N, Re",Hexagonal,6/m,Ba3ReN3,(0001),3
Ba3RuN3 (0001),8.228960038489888,"Ba, N, Ru",Hexagonal,6/m,Ba3RuN3,(0001),3
Ba3SbN (0001),7.629523817753167,"Ba, N, Sb",Hexagonal,6/mmm,Ba3SbN,(0001),3
Ba3SnO (111),7.781167252797768,"Ba, O, Sn",Cubic,m-3m,Ba3SnO,(111),3
Ba3Te2O9 (0001),5.896237041131874,"Ba, O, Te",Hexagonal,6/mmm,Ba3Te2O9,(0001),3
Ba3Tm4O9 (0001),6.07462183098314,"Ba, O, Tm",Trigonal,3,Ba3Tm4O9,(0001),3
Ba3Tm4O9 (0001),6.024944185808446,"Ba, O, Tm",Trigonal,32,Ba3Tm4O9,(0001),3
Ba3V2O8 (0001),5.812073833857275,"Ba, O, V",Trigonal,-3m,Ba3V2O8,(0001),3
Ba3Yb4O9 (0001),6.002535978060079,"Ba, O, Yb",Trigonal,3,Ba3Yb4O9,(0001),3
Ba4(Sn3Bi)3 (0001),7.426062444793558,"Ba, Bi, Sn",Hexagonal,6/mmm,Ba4(Sn3Bi)3,(0001),3
Ba4Ag3Ge20 (111),15.584624972070138,"Ag, Ba, Ge",Cubic,m-3m,Ba4Ag3Ge20,(111),3
Ba4Al5 (0001),6.116503876290374,"Al, Ba",Hexagonal,6/mmm,Ba4Al5,(0001),2
Ba4As3 (111),14.182320869801307,"As, Ba",Cubic,-43m,Ba4As3,(111),2
Ba4Bi3 (111),15.168728261960057,"Ba, Bi",Cubic,-43m,Ba4Bi3,(111),2
Ba4Cu3Ge20 (111),15.300874334488473,"Ba, Cu, Ge",Cubic,m-3m,Ba4Cu3Ge20,(111),3
Ba4Cu3Si20 (111),14.628106468790321,"Ba, Cu, Si",Cubic,m-3m,Ba4Cu3Si20,(111),3
Ba4Ge20Au3 (111),15.561597332634014,"Au, Ba, Ge",Cubic,m-3m,Ba4Ge20Au3,(111),3
Ba4IrO6 (0001),10.305921455797463,"Ba, Ir, O",Trigonal,-3m,Ba4IrO6,(0001),3
Ba4Nb2O9 (0001),6.141848029012652,"Ba, Nb, O",Hexagonal,6/m,Ba4Nb2O9,(0001),3
Ba4PdO6 (0001),10.282914623119703,"Ba, O, Pd",Trigonal,-3m,Ba4PdO6,(0001),3
Ba4PtO6 (0001),10.300406912122398,"Ba, O, Pt",Trigonal,-3m,Ba4PtO6,(0001),3
Ba4Sb2O9 (0001),6.044795361915898,"Ba, O, Sb",Hexagonal,6/mmm,Ba4Sb2O9,(0001),3
Ba4Si20Au3 (111),14.866613190104127,"Au, Ba, Si",Cubic,m-3m,Ba4Si20Au3,(111),3
Ba4Sm3Cl16 (0001),13.407886369186322,"Ba, Cl, Sm",Trigonal,-3,Ba4Sm3Cl16,(0001),3
Ba4USe6 (0001),12.771671970750777,"Ba, Se, U",Trigonal,-3m,Ba4USe6,(0001),3
Ba5(Ga3H)2 (0001),7.807478617053395,"Ba, Ga, H",Trigonal,3m,Ba5(Ga3H)2,(0001),3
Ba5(Ga3H)2 (0001),7.804707007001316,"Ba, Ga, H",Trigonal,-3m,Ba5(Ga3H)2,(0001),3
Ba5(RuO5)2 (0001),5.996534633536726,"Ba, O, Ru",Hexagonal,6/mmm,Ba5(RuO5)2,(0001),3
Ba5Al5Pb (0001),6.09149370712778,"Al, Ba, Pb",Hexagonal,-6m2,Ba5Al5Pb,(0001),3
Ba5Al5Sn (0001),6.077842770510836,"Al, Ba, Sn",Hexagonal,-6m2,Ba5Al5Sn,(0001),3
Ba5Bi3 (0001),10.288935478966234,"Ba, Bi",Hexagonal,6/mmm,Ba5Bi3,(0001),2
Ba5Ga5Pb (0001),6.028652896631909,"Ba, Ga, Pb",Hexagonal,-6m2,Ba5Ga5Pb,(0001),3
Ba5Ga5Sn (0001),6.012211066333265,"Ba, Ga, Sn",Hexagonal,-6m2,Ba5Ga5Sn,(0001),3
Ba5Ga6 (0001),7.84507372119125,"Ba, Ga",Hexagonal,6/m,Ba5Ga6,(0001),2
Ba5Ga6 (0001),7.818791263608638,"Ba, Ga",Hexagonal,6/mmm,Ba5Ga6,(0001),2
Ba5Mg18Ge13 (0001),14.668835885768502,"Ba, Ge, Mg",Trigonal,3m,Ba5Mg18Ge13,(0001),3
Ba5Mg18Si13 (0001),14.520605410468928,"Ba, Mg, Si",Hexagonal,-6m2,Ba5Mg18Si13,(0001),3
Ba5Nb4O15 (0001),5.853237644530825,"Ba, Nb, O",Trigonal,-3m,Ba5Nb4O15,(0001),3
Ba5Pt2O9 (0001),10.24936880468863,"Ba, O, Pt",Trigonal,32,Ba5Pt2O9,(0001),3
Ba5Re3O16 (0001),11.078618161590143,"Ba, O, Re",Hexagonal,6mm,Ba5Re3O16,(0001),3
Ba5Sb3 (0001),10.134924245077546,"Ba, Sb",Hexagonal,6/mmm,Ba5Sb3,(0001),2
Ba5Ta4O15 (0001),5.81978595187172,"Ba, O, Ta",Trigonal,-3m,Ba5Ta4O15,(0001),3
Ba6Ga5N (0001),7.961829727209665,"Ba, Ga, N",Trigonal,-3m,Ba6Ga5N,(0001),3
Ba6In5N (0001),8.297686466669507,"Ba, In, N",Trigonal,-3m,Ba6In5N,(0001),3
Ba7(BIr)12 (0001),15.384770114017748,"B, Ba, Ir",Trigonal,-3m,Ba7(BIr)12,(0001),3
Ba7Al10 (0001),6.067085128785797,"Al, Ba",Trigonal,-3m,Ba7Al10,(0001),2
Ba7Al64O103 (0001),9.806362337138172,"Al, Ba, O",Hexagonal,-6m2,Ba7Al64O103,(0001),3
Ba7Cd31 (0001),10.662437912357518,"Ba, Cd",Hexagonal,-6m2,Ba7Cd31,(0001),2
Ba7Cu3H17 (0001),11.814575734215344,"Ba, Cu, H",Trigonal,3m,Ba7Cu3H17,(0001),3
Ba8Si43Ni3 (0001),14.607304507710829,"Ba, Ni, Si",Trigonal,32,Ba8Si43Ni3,(0001),3
Ba9(RhO3)8 (0001),10.222998226842012,"Ba, O, Rh",Trigonal,-3m,Ba9(RhO3)8,(0001),3
BaAg2 (0001),4.849718265716754,"Ag, Ba",Hexagonal,mmm,BaAg2,(0001),2
BaAg5 (0001),5.8903878735327675,"Ag, Ba",Hexagonal,6/mmm,BaAg5,(0001),2
BaAgAs (0001),4.632092700956831,"Ag, As, Ba",Hexagonal,6/mmm,BaAgAs,(0001),3
BaAgBi (0001),4.98849595398509,"Ag, Ba, Bi",Hexagonal,6/mmm,BaAgBi,(0001),3
BaAgP (0001),4.504588214253769,"Ag, Ba, P",Hexagonal,6/mmm,BaAgP,(0001),3
BaAgSb (0001),4.868260500099471,"Ag, Ba, Sb",Hexagonal,6/mmm,BaAgSb,(0001),3
BaAl2O4 (0001),10.480410564807723,"Al, Ba, O",Hexagonal,6,BaAl2O4,(0001),3
BaAl9Fe2 (0001),7.941259587040294,"Al, Ba, Fe",Hexagonal,6/mmm,BaAl9Fe2,(0001),3
BaAlGe (0001),4.35261677459315,"Al, Ba, Ge",Hexagonal,-6m2,BaAlGe,(0001),3
BaAlSi (0001),4.30761441900783,"Al, Ba, Si",Hexagonal,-6m2,BaAlSi,(0001),3
BaAs2F12 (111),14.24459229919718,"As, Ba, F",Cubic,m-3m,BaAs2F12,(111),3
BaAsAu (0001),4.5808460746635005,"As, Au, Ba",Hexagonal,6/mmm,BaAsAu,(0001),3
BaAsPd (0001),4.369118253734559,"As, Ba, Pd",Hexagonal,-6m2,BaAsPd,(0001),3
BaAsPt (111),9.588956732422009,"As, Ba, Pt",Cubic,23,BaAsPt,(111),3
BaAu2 (0001),4.860429712955245,"Au, Ba",Hexagonal,6/mmm,BaAu2,(0001),2
BaAu5 (0001),5.855377648280997,"Au, Ba",Hexagonal,6/mmm,BaAu5,(0001),2
BaB6 (111),6.047752607921612,"B, Ba",Cubic,m-3m,BaB6,(111),2
BaC6 (0001),4.316475320155197,"Ba, C",Hexagonal,6/mmm,BaC6,(0001),2
BaCN2 (0001),4.32035191433069,"Ba, C, N",Trigonal,-3m,BaCN2,(0001),3
BaCd (111),6.013198449129641,"Ba, Cd",Cubic,m-3m,BaCd,(111),2
BaCdGe (0001),4.700143595107066,"Ba, Cd, Ge",Hexagonal,6/mmm,BaCdGe,(0001),3
BaCeN2 (0001),3.6803611605666333,"Ba, Ce, N",Hexagonal,6/mmm,BaCeN2,(0001),3
BaCl2 (111),10.430328062014373,"Ba, Cl",Cubic,m-3m,BaCl2,(111),2
BaCoO2 (0001),5.8749216505112924,"Ba, Co, O",Trigonal,32,BaCoO2,(0001),3
BaCoO3 (0001),9.845111906762329,"Ba, Co, O",Hexagonal,6/mmm,BaCoO3,(0001),3
BaCrF6 (0001),7.3587298094021785,"Ba, Cr, F",Trigonal,-3m,BaCrF6,(0001),3
BaCuAs (0001),4.338743896358129,"As, Ba, Cu",Hexagonal,6/mmm,BaCuAs,(0001),3
BaCuP (0001),4.198266412917265,"Ba, Cu, P",Hexagonal,6/mmm,BaCuP,(0001),3
BaCuSb (0001),4.600111809527412,"Ba, Cu, Sb",Hexagonal,6/mmm,BaCuSb,(0001),3
BaF2 (111),8.804512957131934,"Ba, F",Cubic,m-3m,BaF2,(111),2
BaFeO3 (0001),5.64448117783631,"Ba, Fe, O",Hexagonal,6/mmm,BaFeO3,(0001),3
BaGa2 (0001),4.402531542302123,"Ba, Ga",Hexagonal,6/mmm,BaGa2,(0001),2
BaGaCu2 (0001),4.278729840359761,"Ba, Cu, Ga",Trigonal,-3m,BaGaCu2,(0001),3
BaGaGe (0001),4.345643181783863,"Ba, Ga, Ge",Hexagonal,6/mmm,BaGaGe,(0001),3
BaGaSi (0001),4.237799997083986,"Ba, Ga, Si",Hexagonal,-6m2,BaGaSi,(0001),3
BaGe4O9 (0001),11.672407572774661,"Ba, Ge, O",Trigonal,32,BaGe4O9,(0001),3
BaGeF6 (0001),7.343411509373228,"Ba, F, Ge",Trigonal,-3m,BaGeF6,(0001),3
BaGePt (111),9.623824747629875,"Ba, Ge, Pt",Cubic,23,BaGePt,(111),3
BaH6F8 (0001),7.768361614403066,"Ba, F, H",Hexagonal,-6m2,BaH6F8,(0001),3
BaHfO3 (111),5.896657917595919,"Ba, Hf, O",Cubic,m-3m,BaHfO3,(111),3
BaHg (111),5.909659122470739,"Ba, Hg",Cubic,m-3m,BaHg,(111),2
BaHg2 (0001),5.1705286732963645,"Ba, Hg",Hexagonal,mmm,BaHg2,(0001),2
BaHg2Pb (111),11.172203308167473,"Ba, Hg, Pb",Cubic,m-3m,BaHg2Pb,(111),3
BaHg3 (0001),7.3849789465767355,"Ba, Hg",Hexagonal,6/mmm,BaHg3,(0001),2
BaHgO2 (0001),4.160198275340768,"Ba, Hg, O",Trigonal,-3m,BaHgO2,(0001),3
BaIn9Ir2 (0001),8.932328461636173,"Ba, In, Ir",Hexagonal,6/mmm,BaIn9Ir2,(0001),3
BaIrF6 (0001),7.476289473942449,"Ba, F, Ir",Trigonal,-3,BaIrF6,(0001),3
BaLi4 (0001),10.85303614701155,"Ba, Li",Hexagonal,6/mmm,BaLi4,(0001),2
BaLiAs (0001),4.532278736656025,"As, Ba, Li",Hexagonal,-6m2,BaLiAs,(0001),3
BaLiH3 (111),5.673007651360248,"Ba, H, Li",Cubic,m-3m,BaLiH3,(111),3
BaLiP (0001),4.523617695411071,"Ba, Li, P",Hexagonal,6/mmm,BaLiP,(0001),3
BaLiSb (0001),4.940407598328941,"Ba, Li, Sb",Hexagonal,6/mmm,BaLiSb,(0001),3
BaMg2 (0001),6.644726110692559,"Ba, Mg",Hexagonal,6/mmm,BaMg2,(0001),2
BaMnO3 (0001),5.69250880534336,"Ba, Mn, O",Trigonal,-3m,BaMnO3,(0001),3
BaMoO3 (111),5.725301280814559,"Ba, Mo, O",Cubic,m-3m,BaMoO3,(111),3
BaNaBi (0001),8.69672842010737,"Ba, Bi, Na",Hexagonal,-6m2,BaNaBi,(0001),3
BaNaHg2 (111),11.264284931102473,"Ba, Hg, Na",Cubic,m-3m,BaNaHg2,(111),3
BaNaP (0001),7.968933961543186,"Ba, Na, P",Hexagonal,-6m2,BaNaP,(0001),3
BaNbO3 (111),5.845754757242937,"Ba, Nb, O",Cubic,m-3m,BaNbO3,(111),3
BaNi9As5 (0001),6.6991733181723045,"As, Ba, Ni",Hexagonal,6/mmm,BaNi9As5,(0001),3
BaNi9P5 (0001),6.467486010649882,"Ba, Ni, P",Hexagonal,6/mmm,BaNi9P5,(0001),3
BaNiF6 (0001),7.315122782312094,"Ba, F, Ni",Trigonal,-3m,BaNiF6,(0001),3
BaNiO3 (0001),5.676584350981493,"Ba, Ni, O",Hexagonal,6/mmm,BaNiO3,(0001),3
BaNpO3 (111),6.233431032774246,"Ba, Np, O",Cubic,m-3m,BaNpO3,(111),3
BaO (111),7.892419599868063,"Ba, O",Cubic,m-3m,BaO,(111),2
BaPAu (0001),4.4279877450434455,"Au, Ba, P",Hexagonal,6/mmm,BaPAu,(0001),3
BaPIr (111),9.223909943354514,"Ba, Ir, P",Cubic,23,BaPIr,(111),3
BaPPt (111),9.315661715118223,"Ba, P, Pt",Cubic,23,BaPPt,(111),3
BaPaO3 (111),6.355242946182098,"Ba, O, Pa",Cubic,m-3m,BaPaO3,(111),3
BaPb3 (0001),7.4215526454995375,"Ba, Pb",Trigonal,-3m,BaPb3,(0001),2
BaPb3O4 (0001),7.885980797360528,"Ba, O, Pb",Hexagonal,-6m2,BaPb3O4,(0001),3
BaPbF6 (0001),7.613544879184851,"Ba, F, Pb",Trigonal,-3m,BaPbF6,(0001),3
BaPd (0001),5.156114302293467,"Ba, Pd",Hexagonal,6/mmm,BaPd,(0001),2
BaPd2 (111),11.40266269594656,"Ba, Pd",Cubic,m-3m,BaPd2,(111),2
BaPd5 (0001),5.586982171811451,"Ba, Pd",Hexagonal,6/mmm,BaPd5,(0001),2
BaPt (0001),5.1451323937401465,"Ba, Pt",Hexagonal,6/mmm,BaPt,(0001),2
BaPt2 (111),11.35583959075637,"Ba, Pt",Cubic,m-3m,BaPt2,(111),2
BaPt5 (0001),5.591984552111309,"Ba, Pt",Hexagonal,6/mmm,BaPt5,(0001),2
BaReH9 (0001),5.225242204489672,"Ba, H, Re",Hexagonal,6/mmm,BaReH9,(0001),3
BaRh2 (111),11.193232423403087,"Ba, Rh",Cubic,m-3m,BaRh2,(111),2
BaRhF6 (0001),7.467657218924824,"Ba, F, Rh",Trigonal,-3m,BaRhF6,(0001),3
BaRuO3 (0001),5.781550622926529,"Ba, O, Ru",Hexagonal,6/mmm,BaRuO3,(0001),3
BaRuO5 (0001),9.621310011979812,"Ba, O, Ru",Trigonal,-3m,BaRuO5,(0001),3
BaS (111),9.12358841359985,"Ba, S",Cubic,m-3m,BaS,(111),2
BaSbAu (0001),4.803660514684498,"Au, Ba, Sb",Hexagonal,6/mmm,BaSbAu,(0001),3
BaSbPt (0001),4.567997617066739,"Ba, Pt, Sb",Hexagonal,-6m2,BaSbPt,(0001),3
BaSe (111),9.428906567007873,"Ba, Se",Cubic,m-3m,BaSe,(111),2
BaSiAu (0001),4.322365340446666,"Au, Ba, Si",Hexagonal,-6m2,BaSiAu,(0001),3
BaSiF6 (0001),7.196892947392347,"Ba, F, Si",Trigonal,-3m,BaSiF6,(0001),3
BaSiPd (111),9.503361979818393,"Ba, Pd, Si",Cubic,23,BaSiPd,(111),3
BaSiPt (111),9.463524517147295,"Ba, Pt, Si",Cubic,23,BaSiPt,(111),3
BaSn2 (0001),4.713825336512515,"Ba, Sn",Trigonal,-3m,BaSn2,(0001),2
BaSn3 (0001),7.347911857170174,"Ba, Sn",Hexagonal,6/mmm,BaSn3,(0001),2
BaSnF6 (0001),7.402572944092788,"Ba, F, Sn",Trigonal,-3,BaSnF6,(0001),3
BaSnHg (0001),4.956457106920644,"Ba, Hg, Sn",Hexagonal,6/mmm,BaSnHg,(0001),3
BaSnO3 (111),5.859744992187933,"Ba, O, Sn",Cubic,m-3m,BaSnO3,(111),3
BaSr4 (0001),4.301313830747469,"Ba, Sr",Trigonal,-3m,BaSr4,(0001),2
BaSrTl2 (111),11.839026583725351,"Ba, Sr, Tl",Cubic,m-3m,BaSrTl2,(111),3
BaTaF7 (111),14.019334609357577,"Ba, F, Ta",Cubic,m-3,BaTaF7,(111),3
BaTaS3 (0001),6.945788689312773,"Ba, S, Ta",Hexagonal,6/mmm,BaTaS3,(0001),3
BaTcO3 (0001),5.798878591069892,"Ba, O, Tc",Hexagonal,6/mmm,BaTcO3,(0001),3
BaTe (111),10.02654723240425,"Ba, Te",Cubic,m-3m,BaTe,(111),2
BaThN2 (0001),3.7637553472591008,"Ba, N, Th",Hexagonal,6/mmm,BaThN2,(0001),3
BaTiF6 (0001),7.409294745509793,"Ba, F, Ti",Trigonal,-3m,BaTiF6,(0001),3
BaTiSe3 (0001),7.108258999705824,"Ba, Se, Ti",Hexagonal,6/mmm,BaTiSe3,(0001),3
BaTl2 (0001),5.294107462965234,"Ba, Tl",Hexagonal,6/mmm,BaTl2,(0001),2
BaTlHg2 (111),11.151588119082291,"Ba, Hg, Tl",Cubic,m-3m,BaTlHg2,(111),3
BaZnGe (0001),4.434101164725586,"Ba, Ge, Zn",Hexagonal,6/mmm,BaZnGe,(0001),3
BaZnO2 (0001),5.909806532173574,"Ba, O, Zn",Trigonal,32,BaZnO2,(0001),3
BaZnSi (0001),4.360611892842304,"Ba, Si, Zn",Hexagonal,6/mmm,BaZnSi,(0001),3
BaZnSn (0001),4.700237596491604,"Ba, Sn, Zn",Hexagonal,6/mmm,BaZnSn,(0001),3
Be (0001),2.2647826536123414,Be,Hexagonal,mmm,Be,(0001),1
Be(CoO2)2 (111),10.854904441900754,"Be, Co, O",Cubic,m-3m,Be(CoO2)2,(111),3
Be(GaO2)2 (0001),7.765834845128299,"Be, Ga, O",Trigonal,3,Be(GaO2)2,(0001),3
Be(PN2)2 (0001),12.777508725610325,"Be, N, P",Trigonal,-3,Be(PN2)2,(0001),3
Be15(Nb3Cu4)2 (111),15.292202562903887,"Be, Cu, Nb",Cubic,m-3m,Be15(Nb3Cu4)2,(111),3
Be15(Nb3Ni4)2 (111),15.104515406926712,"Be, Nb, Ni",Cubic,m-3m,Be15(Nb3Ni4)2,(111),3
Be17Nb2 (0001),7.380968967459249,"Be, Nb",Trigonal,-3m,Be17Nb2,(0001),2
Be17Os3 (111),15.948425188450939,"Be, Os",Cubic,m-3,Be17Os3,(111),2
Be17Ru3 (111),15.939459007614825,"Be, Ru",Cubic,m-3,Be17Ru3,(111),2
Be2C (111),6.115783444322806,"Be, C",Cubic,m-3m,Be2C,(111),2
Be2CoIr (111),7.628529222046016,"Be, Co, Ir",Cubic,m-3m,Be2CoIr,(111),3
Be2CoNi (111),7.279374935936374,"Be, Co, Ni",Cubic,m-3m,Be2CoNi,(111),3
Be2CoPt (111),7.661994120475949,"Be, Co, Pt",Cubic,m-3m,Be2CoPt,(111),3
Be2Cr (0001),4.313351130140926,"Be, Cr",Hexagonal,6/mmm,Be2Cr,(0001),2
Be2Cu (111),8.433677530212707,"Be, Cu",Cubic,m-3m,Be2Cu,(111),2
Be2CuIr (111),7.735853271196518,"Be, Cu, Ir",Cubic,m-3m,Be2CuIr,(111),3
Be2CuPt (111),7.818998978799759,"Be, Cu, Pt",Cubic,m-3m,Be2CuPt,(111),3
Be2CuRh (111),7.690395144491989,"Be, Cu, Rh",Cubic,m-3m,Be2CuRh,(111),3
Be2Fe (0001),4.188349051252951,"Be, Fe",Hexagonal,6/mmm,Be2Fe,(0001),2
Be2IrPd (111),7.908322687298232,"Be, Ir, Pd",Cubic,m-3m,Be2IrPd,(111),3
Be2IrPt (111),7.932420801548256,"Be, Ir, Pt",Cubic,m-3m,Be2IrPt,(111),3
Be2IrRu (111),7.865736615715847,"Be, Ir, Ru",Cubic,m-3m,Be2IrRu,(111),3
Be2Mo (0001),4.4418626829558585,"Be, Mo",Hexagonal,6/mmm,Be2Mo,(0001),2
Be2NiIr (111),7.633808344588854,"Be, Ir, Ni",Cubic,m-3m,Be2NiIr,(111),3
Be2NiPt (111),7.700841306795487,"Be, Ni, Pt",Cubic,m-3m,Be2NiPt,(111),3
Be2NiRh (111),7.586102527540083,"Be, Ni, Rh",Cubic,m-3m,Be2NiRh,(111),3
Be2PdPt (111),7.988461125940592,"Be, Pd, Pt",Cubic,m-3m,Be2PdPt,(111),3
Be2PdRh (111),7.876549268349684,"Be, Pd, Rh",Cubic,m-3m,Be2PdRh,(111),3
Be2PtRh (111),7.89858438442346,"Be, Pt, Rh",Cubic,m-3m,Be2PtRh,(111),3
Be2Re (0001),4.3616826730946645,"Be, Re",Hexagonal,6/mmm,Be2Re,(0001),2
Be2RhAu (111),8.034045250130616,"Au, Be, Rh",Cubic,m-3m,Be2RhAu,(111),3
Be2Ru (0001),4.330064872129594,"Be, Ru",Hexagonal,6/mmm,Be2Ru,(0001),2
Be2RuAu (111),8.007792755852764,"Au, Be, Ru",Cubic,m-3m,Be2RuAu,(111),3
Be2RuPt (111),7.9144957294979905,"Be, Pt, Ru",Cubic,m-3m,Be2RuPt,(111),3
Be2SiO4 (0001),12.470170914291016,"Be, O, Si",Trigonal,-3,Be2SiO4,(0001),3
Be2V (0001),4.3615329010805555,"Be, V",Hexagonal,6/mmm,Be2V,(0001),2
Be2W (0001),4.444094300195196,"Be, W",Hexagonal,6/mmm,Be2W,(0001),2
Be3Fe (111),4.580639293589766,"Be, Fe",Cubic,m-3m,Be3Fe,(111),2
Be3N2 (111),11.494028280259048,"Be, N",Cubic,m-3,Be3N2,(111),2
Be3Nb (0001),4.5715047145641705,"Be, Nb",Trigonal,-3m,Be3Nb,(0001),2
Be3P2 (111),14.417061200409943,"Be, P",Cubic,m-3,Be3P2,(111),2
Be3Rh (0001),4.8088811329223216,"Be, Rh",Hexagonal,6/mmm,Be3Rh,(0001),2
Be3Tc (111),4.766826180072267,"Be, Tc",Cubic,m-3m,Be3Tc,(111),2
Be4AlCr (0001),4.306708482403696,"Al, Be, Cr",Trigonal,-3m,Be4AlCr,(0001),3
Be4AlFe (111),8.443644726214501,"Al, Be, Fe",Cubic,-43m,Be4AlFe,(111),3
Be4AlNi (111),8.483436900341982,"Al, Be, Ni",Cubic,-43m,Be4AlNi,(111),3
Be4N6O19 (0001),13.455094625346284,"Be, N, O",Trigonal,3,Be4N6O19,(0001),3
Be4TeO7 (111),10.717618019584362,"Be, O, Te",Cubic,-43m,Be4TeO7,(111),3
Be5Au (111),8.62356193293303,"Au, Be",Cubic,-43m,Be5Au,(111),2
Be5Pd (111),8.451104460681552,"Be, Pd",Cubic,-43m,Be5Pd,(111),2
Be5Pt (111),8.432395641849965,"Be, Pt",Cubic,-43m,Be5Pt,(111),2
BeAlB (111),6.996550997382281,"Al, B, Be",Cubic,-43m,BeAlB,(111),3
