a,b,dimensions,mcia,angle,substrate,R,G,B,color_column
4.009295449327725,4.2524999999999995,(b/2 × 3/4 a),136.3962311861292,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.4019999999999997,8.01859089865545,(3/5 a × b),136.3962311861292,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
8.01859089865545,3.4019999999999997,(b × 3/5 a),136.3962311861292,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.4019999999999997,4.009295449327725,(3/5 a × b/2),136.3962311861292,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.009295449327725,3.4019999999999997,(b/2 × 3/5 a),136.3962311861292,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
22.68,8.01859089865545,(4a × b),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
8.01859089865545,22.68,(b × 4a),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
22.68,4.009295449327725,(4a × b/2),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.009295449327725,22.68,(b/2 × 4a),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
7.56,8.01859089865545,(4/3 a × b),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
8.01859089865545,7.56,(b × 4/3 a),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
7.56,4.009295449327725,(4/3 a × b/2),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.009295449327725,7.56,(b/2 × 4/3 a),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.536,8.01859089865545,(4/5 a × b),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
8.01859089865545,4.536,(b × 4/5 a),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.536,4.009295449327725,(4/5 a × b/2),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.009295449327725,4.536,(b/2 × 4/5 a),181.8616415815056,0º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
9.820728078915533,13.888606841580621,(√3a × √3b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
13.888606841580621,9.820728078915533,(√3b × √3a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
9.820728078915533,6.944303420790311,(√3a × √3/2 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
6.944303420790311,9.820728078915533,(√3/2 b × √3a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
9.820728078915533,4.629535613860207,(√3a × √3/3 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.629535613860207,9.820728078915533,(√3/3 b × √3a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
9.820728078915533,3.4721517103951554,(√3a × √3/4 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.4721517103951554,9.820728078915533,(√3/4 b × √3a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.910364039457766,13.888606841580621,(√3/2 a × √3b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
13.888606841580621,4.910364039457766,(√3b × √3/2 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.910364039457766,6.944303420790311,(√3/2 a × √3/2 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
6.944303420790311,4.910364039457766,(√3/2 b × √3/2 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.910364039457766,4.629535613860207,(√3/2 a × √3/3 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.629535613860207,4.910364039457766,(√3/3 b × √3/2 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.910364039457766,3.4721517103951554,(√3/2 a × √3/4 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.4721517103951554,4.910364039457766,(√3/4 b × √3/2 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.2735760263051774,13.888606841580621,(√3/3 a × √3b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
13.888606841580621,3.2735760263051774,(√3b × √3/3 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.2735760263051774,6.944303420790311,(√3/3 a × √3/2 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
6.944303420790311,3.2735760263051774,(√3/2 b × √3/3 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.2735760263051774,4.629535613860207,(√3/3 a × √3/3 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
4.629535613860207,3.2735760263051774,(√3/3 b × √3/3 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.2735760263051774,3.4721517103951554,(√3/3 a × √3/4 b),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
3.4721517103951554,3.2735760263051774,(√3/4 b × √3/3 a),136.3962311861292,35.3º,ZnSe (110),0.3323512735277442,1.0,0.0,"rgb(84.75, 255.00, 0.00)"
6.1,6.1,(a × b),37.209999999999994,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,3.05,(a × b/2),37.209999999999994,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,6.1,(a/2 × b),37.209999999999994,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,3.05,(a/2 × b/2),37.209999999999994,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,12.2,(a × 2b),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,4.066666666666666,(a × 2/3 b),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,12.2,(a/2 × 2b),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,4.066666666666666,(a/2 × 2/3 b),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,18.299999999999997,(a × 3b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,9.149999999999999,(a × 3/2 b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,4.574999999999999,(a × 3/4 b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,3.6599999999999993,(a × 3/5 b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,18.299999999999997,(a/2 × 3b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,9.149999999999999,(a/2 × 3/2 b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,4.574999999999999,(a/2 × 3/4 b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,3.6599999999999993,(a/2 × 3/5 b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,24.4,(a × 4b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,8.133333333333333,(a × 4/3 b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,4.88,(a × 4/5 b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,24.4,(a/2 × 4b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,8.133333333333333,(a/2 × 4/3 b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,4.88,(a/2 × 4/5 b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,30.5,(a × 5b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,15.25,(a × 5/2 b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,10.166666666666666,(a × 5/3 b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.1,7.625,(a × 5/4 b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,30.5,(a/2 × 5b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,15.25,(a/2 × 5/2 b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,10.166666666666666,(a/2 × 5/3 b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.05,7.625,(a/2 × 5/4 b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
12.2,6.1,(2a × b),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
12.2,3.05,(2a × b/2),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.066666666666666,6.1,(2/3 a × b),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.066666666666666,3.05,(2/3 a × b/2),74.41999999999999,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
12.2,12.2,(2a × 2b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
12.2,4.066666666666666,(2a × 2/3 b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.066666666666666,12.2,(2/3 a × 2b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.066666666666666,4.066666666666666,(2/3 a × 2/3 b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
18.299999999999997,6.1,(3a × b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
18.299999999999997,3.05,(3a × b/2),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
9.149999999999999,6.1,(3/2 a × b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
9.149999999999999,3.05,(3/2 a × b/2),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.574999999999999,6.1,(3/4 a × b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.574999999999999,3.05,(3/4 a × b/2),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.6599999999999993,6.1,(3/5 a × b),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.6599999999999993,3.05,(3/5 a × b/2),111.62999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
24.4,6.1,(4a × b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
24.4,3.05,(4a × b/2),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.133333333333333,6.1,(4/3 a × b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.133333333333333,3.05,(4/3 a × b/2),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.88,6.1,(4/5 a × b),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.88,3.05,(4/5 a × b/2),148.83999999999997,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
30.5,6.1,(5a × b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
30.5,3.05,(5a × b/2),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
15.25,6.1,(5/2 a × b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
15.25,3.05,(5/2 a × b/2),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
10.166666666666666,6.1,(5/3 a × b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
10.166666666666666,3.05,(5/3 a × b/2),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
7.625,6.1,(5/4 a × b),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
7.625,3.05,(5/4 a × b/2),186.04999999999998,0.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.62670273047588,8.62670273047588,(√2a × √2b),74.41999999999999,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.62670273047588,4.31335136523794,(√2a × √2/2 b),74.41999999999999,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.31335136523794,8.62670273047588,(√2/2 a × √2b),74.41999999999999,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.31335136523794,4.31335136523794,(√2/2 a × √2/2 b),74.41999999999999,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.62670273047588,17.25340546095176,(√2a × 2√2b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.62670273047588,5.751135153650587,(√2a × 2√2/3 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.62670273047588,3.450681092190352,(√2a × 2√2/5 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.31335136523794,17.25340546095176,(√2/2 a × 2√2b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.31335136523794,5.751135153650587,(√2/2 a × 2√2/3 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.31335136523794,3.450681092190352,(√2/2 a × 2√2/5 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
17.25340546095176,8.62670273047588,(2√2a × √2b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
17.25340546095176,4.31335136523794,(2√2a × √2/2 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
5.751135153650587,8.62670273047588,(2√2/3 a × √2b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
5.751135153650587,4.31335136523794,(2√2/3 a × √2/2 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.450681092190352,8.62670273047588,(2√2/5 a × √2b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.450681092190352,4.31335136523794,(2√2/5 a × √2/2 b),148.83999999999997,45.0º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
13.640014662748717,13.640014662748717,(√5a × √5b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
13.640014662748717,6.8200073313743586,(√5a × √5/2 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
13.640014662748717,4.546671554249572,(√5a × √5/3 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
13.640014662748717,3.4100036656871793,(√5a × √5/4 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.8200073313743586,13.640014662748717,(√5/2 a × √5b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.8200073313743586,6.8200073313743586,(√5/2 a × √5/2 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.8200073313743586,4.546671554249572,(√5/2 a × √5/3 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
6.8200073313743586,3.4100036656871793,(√5/2 a × √5/4 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.546671554249572,13.640014662748717,(√5/3 a × √5b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.546671554249572,6.8200073313743586,(√5/3 a × √5/2 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.546671554249572,4.546671554249572,(√5/3 a × √5/3 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
4.546671554249572,3.4100036656871793,(√5/3 a × √5/4 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.4100036656871793,13.640014662748717,(√5/4 a × √5b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.4100036656871793,6.8200073313743586,(√5/4 a × √5/2 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.4100036656871793,4.546671554249572,(√5/4 a × √5/3 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
3.4100036656871793,3.4100036656871793,(√5/4 a × √5/4 b),186.04999999999995,26.6º,ZnTe (100),0.2860276977924041,1.0,0.0,"rgb(72.94, 255.00, 0.00)"
8.62670273047588,14.941887430977387,(a × b),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
14.941887430977387,8.62670273047588,(b × a),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
8.62670273047588,7.470943715488693,(a × b/2),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
7.470943715488693,8.62670273047588,(b/2 × a),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
8.62670273047588,4.980629143659129,(a × b/3),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
4.980629143659129,8.62670273047588,(b/3 × a),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
8.62670273047588,3.7354718577443466,(a × b/4),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
3.7354718577443466,8.62670273047588,(b/4 × a),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
4.31335136523794,14.941887430977387,(a/2 × b),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
14.941887430977387,4.31335136523794,(b × a/2),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
4.31335136523794,7.470943715488693,(a/2 × b/2),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
7.470943715488693,4.31335136523794,(b/2 × a/2),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
4.31335136523794,4.980629143659129,(a/2 × b/3),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
4.980629143659129,4.31335136523794,(b/3 × a/2),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
4.31335136523794,3.7354718577443466,(a/2 × b/4),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
3.7354718577443466,4.31335136523794,(b/4 × a/2),128.89922109927585,0º,ZnTe (111),0.21654233418939306,1.0,0.0,"rgb(55.22, 255.00, 0.00)"
6.1,8.62670273047588,(a × b),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
8.62670273047588,6.1,(b × a),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
6.1,4.31335136523794,(a × b/2),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
4.31335136523794,6.1,(b/2 × a),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.05,8.62670273047588,(a/2 × b),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
8.62670273047588,3.05,(b × a/2),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.05,4.31335136523794,(a/2 × b/2),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
4.31335136523794,3.05,(b/2 × a/2),52.62288665590287,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
6.1,17.25340546095176,(a × 2b),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
17.25340546095176,6.1,(2b × a),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
6.1,5.751135153650587,(a × 2/3 b),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
5.751135153650587,6.1,(2/3 b × a),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
6.1,3.450681092190352,(a × 2/5 b),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.450681092190352,6.1,(2/5 b × a),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.05,17.25340546095176,(a/2 × 2b),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
17.25340546095176,3.05,(2b × a/2),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.05,5.751135153650587,(a/2 × 2/3 b),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
5.751135153650587,3.05,(2/3 b × a/2),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.05,3.450681092190352,(a/2 × 2/5 b),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
3.450681092190352,3.05,(2/5 b × a/2),105.24577331180573,0º,ZnTe (110),0.14705697058638245,1.0,0.0,"rgb(37.50, 255.00, 0.00)"
